ONS_ID,measure,value,Name,Name_FR
0,transit_numS,9.627106652123699,Ottawa,Ottawa
938,transit_numS,10.04635724645766,Old Barrhaven West,Old Barrhaven Ouest
3,transit_numS,14.166552807760622,Beacon Hill South - Cardinal Heights,Beacon Hill Sud - Cardinal Heights
902,transit_numS,9.318609593199756,Beaverbrook, 
6,transit_numS,6.174177831912302,Bells Corners East,Bells Corners Est
7,transit_numS,10.835250805338243,Bells Corners West,Bells Corners Ouest
903,transit_numS,13.723955907467785,Billings Bridge - Alta Vista, 
52,transit_numS,5.855602706732423,Hunt Club Upper -Blossom Park - Timbermill,Hunt Club Supérieur - Parc Blossom - Timbermill
905,transit_numS,8.861133386794975,Borden Farm - Fisher Glen, 
11,transit_numS,9.596100278551532,Braemar Park - Bel Air Heights - Copeland Park,Parc Braemar - Hauteurs Bel Air - Parc Copeland
12,transit_numS,4.404832713754647,Briar Green - Leslie Park,Briar Green - Parc Leslie
16,transit_numS,6.269600247908274,Carleton Heights - Rideauview,Hauteurs Carleton - Rideauview
18,transit_numS,17.72280840153831,Carlington, 
931,transit_numS,12.863260239966902,Laurentian, 
910,transit_numS,11.972518590365341,Carlingwood West - Glabar Park - McKellar Heights, 
912,transit_numS,9.206926786497151,Carson Grove - Carson Meadows, 
23,transit_numS,8.770876466528641,Centrepointe, 
24,transit_numS,19.609463744381337,Centretown,Centre-Ville
913,transit_numS,7.875903501361119,Chapel Hill North, 
950,transit_numS,8.36796134547482,Skyline - Fisher Heights, 
28,transit_numS,12.972787318361956,Civic Hospital-Central Park,Hôpital Civique - Parc Central
31,transit_numS,6.42241090380963,Cityview - Crestview - Meadowlands, 
38,transit_numS,13.014988119173825,Emerald Woods - Sawmill Creek, 
923,transit_numS,13.227192646495595,Glebe - Dows Lake,Glebe – Lac Dows
45,transit_numS,12.463827304550758,Greenboro East,Greenboro Est
46,transit_numS,10.840964966195452,Hawthorne Meadows - Sheffield Glen, 
47,transit_numS,16.067706770677066,Hintonburg - Mechanicsville, 
48,transit_numS,4.581777445855116,Hunt Club - Ottawa Airport,Hunt Club - Aéroport d'Ottawa
49,transit_numS,12.341769668432411,Hunt Club East - Western Community,Hunt Club Est - Communauté de l'Ouest
54,transit_numS,10.218337093135675,Iris - Queensway Terrance South,Iris - Queensway Terrance Sud
55,transit_numS,14.181150331481813,Island Park - Wellington Village,Island Park - Village Wellington
929,transit_numS,12.219764138762159,Katimavik - Hazeldean, 
932,transit_numS,11.012572533849129,Ledbury - Heron Gate - Ridgemont, 
933,transit_numS,13.76264071742034,Lindenlea - New Edinburgh, 
934,transit_numS,19.68583033900953,Lowertown,Basse-ville
939,transit_numS,9.765998176845944,Orléans Village - Chateauneuf, 
940,transit_numS,13.921945701357465,Overbrook - McArthur, 
87,transit_numS,6.569703069954706,Playfair Park - Lynda Park - Guildwood Estates,Parc Playfair - Parc Lynda - Domaines Guildwood
88,transit_numS,10.071299230421005,Qualicum - Redwood Park,Qualicum - Parc Redwood
943,transit_numS,12.676206322795341,Queenswood Heights, 
90,transit_numS,8.631613183000868,Riverside Park,Parc Riverside
949,transit_numS,19.142834595959595,Sandy Hill,Côte-de-Sable
100,transit_numS,7.911576795297726,Trend-Arlington, 
97,transit_numS,9.894457937734598,South Keys - Greenboro West,South Keys - Greenboro Ouest
99,transit_numS,9.584634867032504,Tanglewood, 
954,transit_numS,13.341589267285862,Vanier South,Vanier Sud
957,transit_numS,19.81464143426295,West Centretown,Centre-Ville Ouest
958,transit_numS,15.699732988105835,Westboro, 
106,transit_numS,13.032694382208945,Whitehaven - Queensway Terrace North,Whitehaven - Terrasse Queensway Nord
108,transit_numS,9.183795411089866,Woodvale - Craig Henry - Manordale - Estates of Arlington Woods,Woodvale - Craig Henry - Manordale - Domaines des Bois d'Arlington
948,transit_numS,4.944099378881988,Rockcliffe Park,Parc Rockcliffe
956,transit_numS,0,Wateridge Village,Village des Riverains
953,transit_numS,15.139275500476645,Vanier North,Vanier Nord
915,transit_numS,11.069197963956528,Convent Glen - Orléans Woods, 
50,transit_numS,9.62119239781307,Hunt Club Park,Parc Hunt Club
917,transit_numS,13.016935263589183,East Industrial,Industriel-Est
919,transit_numS,7.795304409926799,Elmvale - Canterbury, 
65,transit_numS,6.809366754617415,Merivale Gardens - Grenfell Glen - Pineglen - Country Place,Merivale Gardens - Grenfell Glen - Pineglen - Country Place
