ONS_ID,measure,value,Name,Name_FR
82,transit_numS,9.205213903743315,Old Ottawa East,Vieil Ottawa-Est
17,transit_numS,3,Carleton University,Université Carleton
5,transit_numS,0,Beechwood Cemetery,Cimetière Beechwood
60,transit_numS,15.133870967741936,Lebreton Development,Développement Lebreton
71,transit_numS,0,Notre-Dame Cemetery,Cimetière Notre-Dame
77,transit_numS,13,Orléans Industrial,Orléans Industriel
51,transit_numS,7.454248366013072,Hunt Club South Industrial,Hunt Club Sud Industriel
951,transit_numS,5.00392623821324,Stittsville, 
952,transit_numS,5.292752414703634,Stonebridge - Half Moon Bay - Heart's Desire, 
944,transit_numS,3.180133517495396,Richmond, 
922,transit_numS,0,Fitzroy, 
29,transit_numS,0,Constance Bay,Baie Constance
916,transit_numS,1.2795698924731183,Cumberland, 
67,transit_numS,1.3539246245395296,Munster - Ashton, 
85,transit_numS,0,Marlborough, 
30,transit_numS,0,Corkery, 
930,transit_numS,0,Kinburn, 
70,transit_numS,0.39748378218989583,North Gower - Kars, 
64,transit_numS,1.7679102574997876,Manotick, 
81,transit_numS,0.10686728395061729,Osgoode - Vernon, 
66,transit_numS,0.9678293873124887,Metcalfe, 
918,transit_numS,0.7160633484162896,Edwards - Carlsbad Springs, 
925,transit_numS,0.4767315033630249,Greely, 
955,transit_numS,1.1883308714918759,Vars, 
936,transit_numS,2.831381733021077,Navan - Sarsfield, 
35,transit_numS,0.06577323223417386,Dunrobin, 
911,transit_numS,0.16043956043956045,Carp, 
901,transit_numS,11.510430537061696,Bayshore - Belltown, 
926,transit_numS,1.6845441248171624,Greenbelt,Ceinture de Verdure
86,transit_numS,7.699255422466818,Pineview, 
907,transit_numS,8.87360501567398,Brookside - Briarbrook - Morgan's Grant, 
937,transit_numS,10.76017223670696,Old Barrhaven East,Old Barrhaven Est
921,transit_numS,6.23808259195326,Findlay Creek, 
941,transit_numS,8.810296728379406,Parkwood Hills - Stewart Farm, 
920,transit_numS,12.202148227712138,Fallingbrook, 
909,transit_numS,9.703545976012515,Cardinal Creek, 
947,transit_numS,10.134060106069535,Riverview, 
935,transit_numS,14.77005119453925,Manor Park, 
914,transit_numS,7.460633484162896,Chapman Mills, 
0,transit_numR,4.762997421441745,Ottawa,Ottawa
938,transit_numR,3.441035367622448,Old Barrhaven West,Old Barrhaven Ouest
3,transit_numR,9.099193878945211,Beacon Hill South - Cardinal Heights,Beacon Hill Sud - Cardinal Heights
902,transit_numR,7.267000607164541,Beaverbrook, 
6,transit_numR,4.548924076329679,Bells Corners East,Bells Corners Est
7,transit_numR,4.4668660837551775,Bells Corners West,Bells Corners Ouest
903,transit_numR,9.15680794907623,Billings Bridge - Alta Vista, 
52,transit_numR,2.020988645486868,Hunt Club Upper -Blossom Park - Timbermill,Hunt Club Supérieur - Parc Blossom - Timbermill
905,transit_numR,4.435445068163593,Borden Farm - Fisher Glen, 
11,transit_numR,2.1854566779064655,Braemar Park - Bel Air Heights - Copeland Park,Parc Braemar - Hauteurs Bel Air - Parc Copeland
12,transit_numR,2.133457249070632,Briar Green - Leslie Park,Briar Green - Parc Leslie
16,transit_numR,2.8904555314533624,Carleton Heights - Rideauview,Hauteurs Carleton - Rideauview
18,transit_numR,4.235775564539987,Carlington, 
931,transit_numR,4.671493587091436,Laurentian, 
910,transit_numR,5.243560728526781,Carlingwood West - Glabar Park - McKellar Heights, 
912,transit_numR,4.5744848750548,Carson Grove - Carson Meadows, 
23,transit_numR,4.659765355417529,Centrepointe, 
24,transit_numR,7.015993588626781,Centretown,Centre-Ville
913,transit_numR,5.894114333990426,Chapel Hill North, 
950,transit_numR,3.4350492473517935,Skyline - Fisher Heights, 
28,transit_numR,4.10885072655218,Civic Hospital-Central Park,Hôpital Civique - Parc Central
31,transit_numR,3.461289241425539,Cityview - Crestview - Meadowlands, 
38,transit_numR,6.801316029976238,Emerald Woods - Sawmill Creek, 
923,transit_numR,3.3950976637303714,Glebe - Dows Lake,Glebe – Lac Dows
45,transit_numR,4.6012252042007,Greenboro East,Greenboro Est
46,transit_numR,2.578826060233559,Hawthorne Meadows - Sheffield Glen, 
47,transit_numR,13.685468546854686,Hintonburg - Mechanicsville, 
48,transit_numR,1.0522778192681106,Hunt Club - Ottawa Airport,Hunt Club - Aéroport d'Ottawa
49,transit_numR,4.453011575436531,Hunt Club East - Western Community,Hunt Club Est - Communauté de l'Ouest
54,transit_numR,10.339187882694167,Iris - Queensway Terrance South,Iris - Queensway Terrance Sud
55,transit_numR,14.814907722630354,Island Park - Wellington Village,Island Park - Village Wellington
929,transit_numR,6.4666437118016695,Katimavik - Hazeldean, 
932,transit_numR,5.822794227049546,Ledbury - Heron Gate - Ridgemont, 
933,transit_numR,4.227819118488838,Lindenlea - New Edinburgh, 
934,transit_numR,9.041712232463677,Lowertown,Basse-ville
939,transit_numR,6.949680948040109,Orléans Village - Chateauneuf, 
940,transit_numR,5.448632250102838,Overbrook - McArthur, 
87,transit_numR,1.9936252306659956,Playfair Park - Lynda Park - Guildwood Estates,Parc Playfair - Parc Lynda - Domaines Guildwood
88,transit_numR,5.61973743775464,Qualicum - Redwood Park,Qualicum - Parc Redwood
943,transit_numR,6.642096505823627,Queenswood Heights, 
90,transit_numR,3.4473113616652213,Riverside Park,Parc Riverside
949,transit_numR,9.983506944444445,Sandy Hill,Côte-de-Sable
100,transit_numR,2.4431382570917455,Trend-Arlington, 
97,transit_numR,8.172665047471849,South Keys - Greenboro West,South Keys - Greenboro Ouest
99,transit_numR,3.829041789784719,Tanglewood, 
954,transit_numR,3.417514374170721,Vanier South,Vanier Sud
957,transit_numR,6.1846613545816735,West Centretown,Centre-Ville Ouest
958,transit_numR,14.626426086252932,Westboro, 
106,transit_numR,8.309600862998922,Whitehaven - Queensway Terrace North,Whitehaven - Terrasse Queensway Nord
108,transit_numR,3.564173040152964,Woodvale - Craig Henry - Manordale - Estates of Arlington Woods,Woodvale - Craig Henry - Manordale - Domaines des Bois d'Arlington
948,transit_numR,1.5755693581780539,Rockcliffe Park,Parc Rockcliffe
956,transit_numR,2,Wateridge Village,Village des Riverains
953,transit_numR,4.405147759771211,Vanier North,Vanier Nord
915,transit_numR,7.081579309396066,Convent Glen - Orléans Woods, 
50,transit_numR,4.460687321010154,Hunt Club Park,Parc Hunt Club
917,transit_numR,9.660475279978147,East Industrial,Industriel-Est
919,transit_numR,3.225852526334583,Elmvale - Canterbury, 
65,transit_numR,2.9943931398416885,Merivale Gardens - Grenfell Glen - Pineglen - Country Place,Merivale Gardens - Grenfell Glen - Pineglen - Country Place
93,transit_numR,4.042892722073609,Rothwell Heights - Beacon Hill North,Rothwell Heights - Beacon Hill Nord
76,transit_numR,4.953103448275862,Chatelaine Village,Village Chatelaine
924,transit_numR,4.321222862206469,Glen Cairn - Kanata South Business Park,Glen Cairn - Parc d'Affaires Kanata-Sud
928,transit_numR,3.740493782663543,Kanata Lakes - Arcardia, 
927,transit_numR,1.8458811613774477,Hunt Club Woods - Quintarra - Revelstoke,Hunt Club Woods - Quintarra - Revelstoke
13,transit_numR,4.0823770491803275,Bridlewood - Emerald Meadows, 
942,transit_numR,4.739279509920453,Portobello South, 
75,transit_numR,5.659099728366318,Chapel Hill South,Chapel Hill Sud
904,transit_numR,4.113750459164932,Blackburn Hamlet, 
945,transit_numR,2.8274901820778293,Rideau Crest - Davidson Heights, 
946,transit_numR,2.3391894729474347,Riverside South - Leitrim,Riverside Sud - Leitrim
32,transit_numR,2.7814235234729936,Crystal Bay - Lakeview Park,Baie Crystal - Parc Lakeview
906,transit_numR,8.50023066277103,Britannia Village, 
908,transit_numR,10.034350508587627,Byward Market,Marché By
83,transit_numR,2.6146817895400125,Old Ottawa South,Vieil Ottawa-Sud
82,transit_numR,4.656951871657754,Old Ottawa East,Vieil Ottawa-Est
17,transit_numR,4,Carleton University,Université Carleton
5,transit_numR,NA,Beechwood Cemetery,Cimetière Beechwood
60,transit_numR,9.116129032258064,Lebreton Development,Développement Lebreton
71,transit_numR,NA,Notre-Dame Cemetery,Cimetière Notre-Dame
77,transit_numR,12,Orléans Industrial,Orléans Industriel
51,transit_numR,2.082788671023965,Hunt Club South Industrial,Hunt Club Sud Industriel
951,transit_numR,2.3570945837222026,Stittsville, 
952,transit_numR,2.1324438885414496,Stonebridge - Half Moon Bay - Heart's Desire, 
944,transit_numR,1.0407458563535912,Richmond, 
922,transit_numR,0,Fitzroy, 
29,transit_numR,0,Constance Bay,Baie Constance
916,transit_numR,0.4576905095839177,Cumberland, 
67,transit_numR,0.27373193539246243,Munster - Ashton, 
85,transit_numR,0,Marlborough, 
30,transit_numR,0,Corkery, 
930,transit_numR,0,Kinburn, 
70,transit_numR,0.1116571653233733,North Gower - Kars, 
64,transit_numR,0.6619359224951135,Manotick, 
81,transit_numR,0.05343364197530864,Osgoode - Vernon, 
66,transit_numR,0.22266401590457258,Metcalfe, 
918,transit_numR,0.17024886877828055,Edwards - Carlsbad Springs, 
925,transit_numR,0.2114161061625159,Greely, 
955,transit_numR,0.2621861152141802,Vars, 
936,transit_numR,0.988470545847595,Navan - Sarsfield, 
35,transit_numR,0.027861047434314935,Dunrobin, 
911,transit_numR,0.09362637362637363,Carp, 
901,transit_numR,16.061806480248556,Bayshore - Belltown, 
926,transit_numR,1.0409556313993173,Greenbelt,Ceinture de Verdure
86,transit_numR,2.337002266105536,Pineview, 
907,transit_numR,4.836865203761755,Brookside - Briarbrook - Morgan's Grant, 
937,transit_numR,4.763451054752311,Old Barrhaven East,Old Barrhaven Est
921,transit_numR,2.1123356791926704,Findlay Creek, 
941,transit_numR,4.89297489221405,Parkwood Hills - Stewart Farm, 
920,transit_numR,4.506928034371644,Fallingbrook, 
909,transit_numR,3.716235007822006,Cardinal Creek, 
947,transit_numR,12.00103123158515,Riverview, 
935,transit_numR,3.2545506257110355,Manor Park, 
914,transit_numR,4.003948992184286,Chapman Mills, 
0,transit_count,5804,Ottawa,Ottawa
938,transit_count,110,Old Barrhaven West,Old Barrhaven Ouest
3,transit_count,66,Beacon Hill South - Cardinal Heights,Beacon Hill Sud - Cardinal Heights
902,transit_count,50,Beaverbrook, 
6,transit_count,45,Bells Corners East,Bells Corners Est
7,transit_count,42,Bells Corners West,Bells Corners Ouest
903,transit_count,141,Billings Bridge - Alta Vista, 
52,transit_count,43,Hunt Club Upper -Blossom Park - Timbermill,Hunt Club Supérieur - Parc Blossom - Timbermill
905,transit_count,65,Borden Farm - Fisher Glen, 
11,transit_count,52,Braemar Park - Bel Air Heights - Copeland Park,Parc Braemar - Hauteurs Bel Air - Parc Copeland
12,transit_count,29,Briar Green - Leslie Park,Briar Green - Parc Leslie
16,transit_count,43,Carleton Heights - Rideauview,Hauteurs Carleton - Rideauview
18,transit_count,95,Carlington, 
931,transit_count,91,Laurentian, 
910,transit_count,88,Carlingwood West - Glabar Park - McKellar Heights, 
912,transit_count,89,Carson Grove - Carson Meadows, 
23,transit_count,50,Centrepointe, 
24,transit_count,97,Centretown,Centre-Ville
913,transit_count,72,Chapel Hill North, 
950,transit_count,47,Skyline - Fisher Heights, 
28,transit_count,131,Civic Hospital-Central Park,Hôpital Civique - Parc Central
31,transit_count,73,Cityview - Crestview - Meadowlands, 
38,transit_count,29,Emerald Woods - Sawmill Creek, 
923,transit_count,60,Glebe - Dows Lake,Glebe – Lac Dows
45,transit_count,60,Greenboro East,Greenboro Est
46,transit_count,36,Hawthorne Meadows - Sheffield Glen, 
47,transit_count,51,Hintonburg - Mechanicsville, 
48,transit_count,65,Hunt Club - Ottawa Airport,Hunt Club - Aéroport d'Ottawa
49,transit_count,75,Hunt Club East - Western Community,Hunt Club Est - Communauté de l'Ouest
54,transit_count,60,Iris - Queensway Terrance South,Iris - Queensway Terrance Sud
55,transit_count,57,Island Park - Wellington Village,Island Park - Village Wellington
929,transit_count,105,Katimavik - Hazeldean, 
932,transit_count,60,Ledbury - Heron Gate - Ridgemont, 
933,transit_count,32,Lindenlea - New Edinburgh, 
934,transit_count,37,Lowertown,Basse-ville
939,transit_count,84,Orléans Village - Chateauneuf, 
940,transit_count,158,Overbrook - McArthur, 
87,transit_count,41,Playfair Park - Lynda Park - Guildwood Estates,Parc Playfair - Parc Lynda - Domaines Guildwood
88,transit_count,48,Qualicum - Redwood Park,Qualicum - Parc Redwood
943,transit_count,132,Queenswood Heights, 
90,transit_count,59,Riverside Park,Parc Riverside
949,transit_count,73,Sandy Hill,Côte-de-Sable
100,transit_count,33,Trend-Arlington, 
97,transit_count,73,South Keys - Greenboro West,South Keys - Greenboro Ouest
99,transit_count,41,Tanglewood, 
954,transit_count,63,Vanier South,Vanier Sud
957,transit_count,73,West Centretown,Centre-Ville Ouest
958,transit_count,97,Westboro, 
106,transit_count,95,Whitehaven - Queensway Terrace North,Whitehaven - Terrasse Queensway Nord
108,transit_count,60,Woodvale - Craig Henry - Manordale - Estates of Arlington Woods,Woodvale - Craig Henry - Manordale - Domaines des Bois d'Arlington
948,transit_count,22,Rockcliffe Park,Parc Rockcliffe
956,transit_count,30,Wateridge Village,Village des Riverains
953,transit_count,72,Vanier North,Vanier Nord
915,transit_count,142,Convent Glen - Orléans Woods, 
50,transit_count,38,Hunt Club Park,Parc Hunt Club
917,transit_count,228,East Industrial,Industriel-Est
919,transit_count,85,Elmvale - Canterbury, 
65,transit_count,87,Merivale Gardens - Grenfell Glen - Pineglen - Country Place,Merivale Gardens - Grenfell Glen - Pineglen - Country Place
93,transit_count,100,Rothwell Heights - Beacon Hill North,Rothwell Heights - Beacon Hill Nord
76,transit_count,31,Chatelaine Village,Village Chatelaine
924,transit_count,94,Glen Cairn - Kanata South Business Park,Glen Cairn - Parc d'Affaires Kanata-Sud
928,transit_count,103,Kanata Lakes - Arcardia, 
927,transit_count,67,Hunt Club Woods - Quintarra - Revelstoke,Hunt Club Woods - Quintarra - Revelstoke
13,transit_count,111,Bridlewood - Emerald Meadows, 
942,transit_count,137,Portobello South, 
75,transit_count,84,Chapel Hill South,Chapel Hill Sud
904,transit_count,62,Blackburn Hamlet, 
945,transit_count,57,Rideau Crest - Davidson Heights, 
946,transit_count,60,Riverside South - Leitrim,Riverside Sud - Leitrim
32,transit_count,52,Crystal Bay - Lakeview Park,Baie Crystal - Parc Lakeview
906,transit_count,56,Britannia Village, 
908,transit_count,39,Byward Market,Marché By
83,transit_count,35,Old Ottawa South,Vieil Ottawa-Sud
82,transit_count,37,Old Ottawa East,Vieil Ottawa-Est
17,transit_count,12,Carleton University,Université Carleton
5,transit_count,18,Beechwood Cemetery,Cimetière Beechwood
60,transit_count,22,Lebreton Development,Développement Lebreton
71,transit_count,8,Notre-Dame Cemetery,Cimetière Notre-Dame
77,transit_count,25,Orléans Industrial,Orléans Industriel
51,transit_count,87,Hunt Club South Industrial,Hunt Club Sud Industriel
951,transit_count,203,Stittsville, 
952,transit_count,65,Stonebridge - Half Moon Bay - Heart's Desire, 
944,transit_count,86,Richmond, 
922,transit_count,0,Fitzroy, 
29,transit_count,0,Constance Bay,Baie Constance
916,transit_count,65,Cumberland, 
67,transit_count,22,Munster - Ashton, 
85,transit_count,0,Marlborough, 
30,transit_count,0,Corkery, 
930,transit_count,0,Kinburn, 
70,transit_count,20,North Gower - Kars, 
64,transit_count,72,Manotick, 
81,transit_count,4,Osgoode - Vernon, 
66,transit_count,12,Metcalfe, 
918,transit_count,33,Edwards - Carlsbad Springs, 
925,transit_count,21,Greely, 
955,transit_count,18,Vars, 
936,transit_count,100,Navan - Sarsfield, 
35,transit_count,4,Dunrobin, 
911,transit_count,15,Carp, 
901,transit_count,41,Bayshore - Belltown, 
926,transit_count,213,Greenbelt,Ceinture de Verdure
86,transit_count,37,Pineview, 
907,transit_count,121,Brookside - Briarbrook - Morgan's Grant, 
937,transit_count,131,Old Barrhaven East,Old Barrhaven Est
921,transit_count,45,Findlay Creek, 
941,transit_count,33,Parkwood Hills - Stewart Farm, 
920,transit_count,167,Fallingbrook, 
909,transit_count,99,Cardinal Creek, 
947,transit_count,43,Riverview, 
935,transit_count,53,Manor Park, 
914,transit_count,57,Chapman Mills, 
0,transit_count1000,6.330335767378703,Ottawa,Ottawa
938,transit_count1000,6.11961057023644,Old Barrhaven West,Old Barrhaven Ouest
3,transit_count1000,9.09090909090909,Beacon Hill South - Cardinal Heights,Beacon Hill Sud - Cardinal Heights
902,transit_count1000,7.6452599388379205,Beaverbrook, 
6,transit_count1000,9.825327510917031,Bells Corners East,Bells Corners Est
7,transit_count1000,10.144927536231883,Bells Corners West,Bells Corners Ouest
903,transit_count1000,11.15065243179122,Billings Bridge - Alta Vista, 
52,transit_count1000,5.140466228332337,Hunt Club Upper -Blossom Park - Timbermill,Hunt Club Supérieur - Parc Blossom - Timbermill
905,transit_count1000,8.947006194081212,Borden Farm - Fisher Glen, 
11,transit_count1000,7.680945347119645,Braemar Park - Bel Air Heights - Copeland Park,Parc Braemar - Hauteurs Bel Air - Parc Copeland
12,transit_count1000,5.598455598455598,Briar Green - Leslie Park,Briar Green - Parc Leslie
16,transit_count1000,6.734534064212999,Carleton Heights - Rideauview,Hauteurs Carleton - Rideauview
18,transit_count1000,9.674134419551933,Carlington, 
931,transit_count1000,9.400826446280993,Laurentian, 
910,transit_count1000,9.696969696969697,Carlingwood West - Glabar Park - McKellar Heights, 
912,transit_count1000,7.96420581655481,Carson Grove - Carson Meadows, 
23,transit_count1000,7.173601147776184,Centrepointe, 
24,transit_count1000,3.4661425763802036,Centretown,Centre-Ville
913,transit_count1000,6.789250353606789,Chapel Hill North, 
950,transit_count1000,11.338962605548854,Skyline - Fisher Heights, 
28,transit_count1000,11.996336996336996,Civic Hospital-Central Park,Hôpital Civique - Parc Central
31,transit_count1000,8.444187391555813,Cityview - Crestview - Meadowlands, 
38,transit_count1000,5.16934046345811,Emerald Woods - Sawmill Creek, 
923,transit_count1000,4.733727810650888,Glebe - Dows Lake,Glebe – Lac Dows
45,transit_count1000,5.633802816901409,Greenboro East,Greenboro Est
46,transit_count1000,5.421686746987952,Hawthorne Meadows - Sheffield Glen, 
47,transit_count1000,5.214723926380368,Hintonburg - Mechanicsville, 
48,transit_count1000,32.25806451612903,Hunt Club - Ottawa Airport,Hunt Club - Aéroport d'Ottawa
49,transit_count1000,7.139457401237506,Hunt Club East - Western Community,Hunt Club Est - Communauté de l'Ouest
54,transit_count1000,10.195412064570943,Iris - Queensway Terrance South,Iris - Queensway Terrance Sud
55,transit_count1000,9.895833333333332,Island Park - Wellington Village,Island Park - Village Wellington
929,transit_count1000,9.234828496042217,Katimavik - Hazeldean, 
932,transit_count1000,4.4493882091212456,Ledbury - Heron Gate - Ridgemont, 
933,transit_count1000,6.517311608961304,Lindenlea - New Edinburgh, 
934,transit_count1000,5.9629331184528604,Lowertown,Basse-ville
939,transit_count1000,8.100289296046286,Orléans Village - Chateauneuf, 
940,transit_count1000,8.250652741514362,Overbrook - McArthur, 
87,transit_count1000,6.88497061293031,Playfair Park - Lynda Park - Guildwood Estates,Parc Playfair - Parc Lynda - Domaines Guildwood
88,transit_count1000,11.214953271028037,Qualicum - Redwood Park,Qualicum - Parc Redwood
943,transit_count1000,10.784313725490195,Queenswood Heights, 
90,transit_count1000,13.24354657687991,Riverside Park,Parc Riverside
949,transit_count1000,6.358885017421603,Sandy Hill,Côte-de-Sable
100,transit_count1000,6.748466257668712,Trend-Arlington, 
97,transit_count1000,17.257683215130026,South Keys - Greenboro West,South Keys - Greenboro Ouest
99,transit_count1000,8.677248677248677,Tanglewood, 
954,transit_count1000,9.63302752293578,Vanier South,Vanier Sud
957,transit_count1000,7.716701902748414,West Centretown,Centre-Ville Ouest
958,transit_count1000,8.47902097902098,Westboro, 
106,transit_count1000,8.293321693583588,Whitehaven - Queensway Terrace North,Whitehaven - Terrasse Queensway Nord
108,transit_count1000,7.303712720632989,Woodvale - Craig Henry - Manordale - Estates of Arlington Woods,Woodvale - Craig Henry - Manordale - Domaines des Bois d'Arlington
948,transit_count1000,11,Rockcliffe Park,Parc Rockcliffe
956,transit_count1000,117.6470588235294,Wateridge Village,Village des Riverains
953,transit_count1000,6.976744186046512,Vanier North,Vanier Nord
915,transit_count1000,9.60432871153196,Convent Glen - Orléans Woods, 
50,transit_count1000,4.308390022675737,Hunt Club Park,Parc Hunt Club
917,transit_count1000,129.17847025495752,East Industrial,Industriel-Est
919,transit_count1000,7.30554361839278,Elmvale - Canterbury, 
65,transit_count1000,29.292929292929294,Merivale Gardens - Grenfell Glen - Pineglen - Country Place,Merivale Gardens - Grenfell Glen - Pineglen - Country Place
93,transit_count1000,9.70402717127608,Rothwell Heights - Beacon Hill North,Rothwell Heights - Beacon Hill Nord
76,transit_count1000,7.363420427553444,Chatelaine Village,Village Chatelaine
924,transit_count1000,8.476104598737601,Glen Cairn - Kanata South Business Park,Glen Cairn - Parc d'Affaires Kanata-Sud
928,transit_count1000,6.251896813353566,Kanata Lakes - Arcardia, 
927,transit_count1000,11.09271523178808,Hunt Club Woods - Quintarra - Revelstoke,Hunt Club Woods - Quintarra - Revelstoke
13,transit_count1000,4.579207920792079,Bridlewood - Emerald Meadows, 
942,transit_count1000,5.9474712394182765,Portobello South, 
75,transit_count1000,8.35405271009448,Chapel Hill South,Chapel Hill Sud
904,transit_count1000,7.649599012954966,Blackburn Hamlet, 
945,transit_count1000,3.9391845196959228,Rideau Crest - Davidson Heights, 
946,transit_count1000,4.279600570613409,Riverside South - Leitrim,Riverside Sud - Leitrim
32,transit_count1000,13.559322033898304,Crystal Bay - Lakeview Park,Baie Crystal - Parc Lakeview
906,transit_count1000,8.784313725490195,Britannia Village, 
908,transit_count1000,7.624633431085044,Byward Market,Marché By
83,transit_count1000,5.636070853462158,Old Ottawa South,Vieil Ottawa-Sud
82,transit_count1000,5.034013605442177,Old Ottawa East,Vieil Ottawa-Est
17,transit_count1000,NA,Carleton University,Université Carleton
5,transit_count1000,NA,Beechwood Cemetery,Cimetière Beechwood
60,transit_count1000,37.28813559322034,Lebreton Development,Développement Lebreton
71,transit_count1000,NA,Notre-Dame Cemetery,Cimetière Notre-Dame
77,transit_count1000,147.05882352941177,Orléans Industrial,Orléans Industriel
51,transit_count1000,105.45454545454545,Hunt Club South Industrial,Hunt Club Sud Industriel
951,transit_count1000,6.465997770345597,Stittsville, 
